,temperature_2m (°C),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (m/s),wind_speed_100m (m/s),shortwave_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),Mese
65,10.108521038293839,65.88497054576874,1005.9976384341716,8.312269604206087,11.372187891006469,0.0,0.0,0.0,January
66,9.315181949734688,69.0812036395073,1007.1028900265692,8.565166705846787,11.854279303550719,0.0,0.0,0.0,January
67,9.099005782604218,68.08954524993896,1008.3349858105181,7.296752411127091,12.087100934982299,0.0,0.0,0.0,January
68,8.714892530441285,73.37067073583603,1008.8668241858481,6.834641575813294,11.804679336547851,0.0,0.0,0.0,January
69,8.552085304260254,71.22738176584244,1009.4959993183611,5.235963797569275,8.82044959783554,0.0,0.0,0.0,January
70,8.607781285047531,70.53518640995026,1010.0163998901843,5.55087103843689,8.7024112200737,0.0,0.0,0.0,January
71,8.372586266696453,68.51702165603638,1010.5320784330366,5.8221367597579965,9.048842797279358,0.0,0.0,0.0,January
72,7.729680904746056,91.19051706790924,1022.9923556149005,0.8064579971134663,1.4200912249088287,0.0,0.0,0.0,January
73,6.692324788868428,93.50097143650055,1023.0410419821737,0.20984735600650312,0.9484435629844665,0.0,0.0,0.0,January
74,5.494305045902729,95.9243403673172,1023.079213964939,0.17884574420750143,1.5130508971214294,0.0,0.0,0.0,January
75,4.6948048114776615,96.46682894229889,1022.9924125790594,0.21908996105194092,2.3565736919641496,0.0,0.0,0.0,January
76,2.227948771417141,98.95988392829895,1022.8175206184386,0.9756295301020146,5.513297572135925,0.0,0.0,0.0,January
77,2.9400586128234862,97.6606342792511,1022.7780294656752,1.0870787911117077,5.575908207893371,0.0,0.0,0.0,January
78,1.7708192966878415,97.15755498409271,1023.5324927687643,0.9947481408715249,4.858765933513641,0.0,0.0,0.0,January
79,3.406425268948078,91.36724042892456,1024.1569068968295,0.5758343629539013,2.62206435918808,84.33257757648826,32.67004684209824,222.1074886083603,January
80,11.751481169462204,73.34374815225601,1023.7316514611242,0.5346148651093245,1.3007124698162078,246.70302994251253,133.40245860815048,538.7364713191986,January
81,12.761263483762741,59.72128200531005,1024.181218600273,1.2138497166335585,2.2990517127513885,435.06806318163876,137.37887526154518,642.1967623233795,January
82,13.067906403541565,53.78941363096237,1024.2486881494522,2.665673139691353,2.6007984948158267,453.5497486710549,161.722755664587,645.5126554965973,January
83,12.778596365451813,53.39704740047455,1024.0136900067328,3.422026252746582,3.872757889032364,447.1652942150831,181.97501134872437,606.4622200489044,January
84,12.819461518526078,53.137916296720505,1023.831713503599,3.667111885547638,5.003719415664673,406.0939607262612,193.33957321643828,247.44442005157472,January
85,11.691626334190369,53.36646884679794,1023.3555590927599,3.7629242002964025,5.89362404346466,301.13427198529246,186.03400168418884,287.73792043924334,January
86,7.5261971518397335,57.32615903019905,1023.7104338109492,3.692574521899224,6.003863663673401,172.75083933770657,164.1194205701351,32.694161587953566,January
87,5.752744534611702,61.53961014747619,1023.7885886371134,2.4560873806476593,5.200283703804016,43.56373009309173,122.71439512968063,23.595123068988325,January
88,4.701067724823952,73.90700006484985,1022.8135780990123,1.7251745611429217,4.94865365743637,0.0,0.0,0.0,January
89,5.156143376231194,74.66367208957672,1023.5297464966773,0.7916946366429329,3.27843021273613,0.0,0.0,0.0,January
90,4.973665857315064,74.52651631832123,1024.1690012872218,1.3423843935132027,4.125019632577896,0.0,0.0,0.0,January
91,2.1131155133247375,81.1048235297203,1024.7162409722803,1.165438275039196,4.845028567314148,0.0,0.0,0.0,January
92,1.4800705775618554,87.66438090801239,1024.883334839344,1.2681618742644787,5.117905368804931,0.0,0.0,0.0,January
93,0.8047132190316916,83.34095633029938,1024.8985442698001,1.452368959784508,4.155625551939011,0.0,0.0,0.0,January
94,0.6334220204502344,79.75403410196304,1024.8871994078158,0.8562351867556572,3.431769652366638,0.0,0.0,0.0,January
95,0.3573646038770676,79.17195320129395,1024.976735073328,0.37628052160143854,2.661280906200409,0.0,0.0,0.0,January
96,5.285670691728592,89.87533748149872,1023.0955356955527,1.9367704629898073,4.029118773937226,0.0,0.0,0.0,January
97,4.754171551764012,92.13255023956299,1023.1090541899202,2.272480802237988,4.447792594432831,0.0,0.0,0.0,January
98,4.606366278231144,92.99017947912216,1023.115602070093,2.8301847800612454,5.060331931114196,0.0,0.0,0.0,January
99,4.707412311434746,92.5435426235199,1023.1360671937464,2.6236766532063487,5.717782917022705,0.0,0.0,0.0,January
100,4.714961254596711,93.62010955810547,1023.121862131357,3.0930384367704393,5.924596314430237,0.0,0.0,0.0,January
101,4.784141102433205,93.26618790626526,1023.2474950850009,3.088452842831612,6.038604278564453,0.0,0.0,0.0,January
102,4.902509646117688,93.08111864328384,1023.3457882404326,3.0456979423761372,5.7351062703132625,0.0,4.428081195428967,0.0,January
103,5.912599855661393,92.18486177921295,1023.7681714832781,4.296547603607178,5.709000306129455,1.9723526392132045,182.9369354814291,45.2071553170681,January
104,9.64891446530819,90.25298088788986,1023.7114501714705,3.415830558538437,5.317551159858703,94.38604124262929,280.7746985077858,198.79325990080835,January
105,11.319351816177369,83.47886407375336,1024.307364231348,4.77441543340683,5.780982117652893,261.50318273305896,328.517668890953,323.6548737049103,January
106,11.832349368929863,78.46339255571365,1024.0245521724223,4.828890019655228,6.0586744499206535,332.15591463446617,337.0860514640808,359.8648642897606,January
107,12.412962013483048,68.73411405086517,1024.043970954418,4.872793978452683,6.096650533676147,340.82440668940546,329.29541552066803,378.1491500735283,January
108,12.64800729751587,70.54292380809784,1024.0138219237326,4.98721039891243,6.447376232147216,311.0094373226166,292.0107773065567,377.61837543249135,January
109,12.261249387264252,70.85461628437042,1023.9458307027816,4.902070850133896,6.431450037956237,225.29932619780303,278.0695478081703,351.47790869474414,January
110,12.037478902935982,75.69279056787491,1024.1876645445823,4.583491232991219,5.901544008255004,167.5423734650016,242.36705821752548,295.1143607497215,January
111,11.80848132967949,80.64235073328018,1024.1681588172912,3.2616609752178194,4.9454307460784905,13.391256725415587,74.12487329989672,192.51898803710938,January
112,9.035978654026986,86.83952677249908,1023.8220685720443,3.447328943014145,5.396842532157898,0.0,0.0,0.0,January
113,8.719370299577713,86.72204101085663,1024.1135481774807,3.1969799846410756,5.126365852355956,0.0,0.0,0.0,January
114,8.073429414629937,91.74560612440109,1024.3700547873973,3.5586918473243716,5.2629795122146605,0.0,0.0,0.0,January
115,6.809094870090485,91.63722813129425,1024.4592336773871,3.851451697945595,6.266442217826842,0.0,0.0,0.0,January
116,8.50392465442419,89.1777793765068,1024.5455733537672,4.443887028098107,6.575437684059143,0.0,0.0,0.0,January
117,10.058487737178803,81.61077219247818,1024.609043419361,4.832015883922577,6.798773484230041,0.0,0.0,0.0,January
118,10.601143056154251,79.31175571680069,1024.6276317238805,5.005853515863419,6.909692301750183,0.0,0.0,0.0,January
119,10.376856604218483,76.23408192396164,1024.625443100929,4.994411873817445,6.902236964702606,0.0,0.0,0.0,January
120,7.450797820091248,85.68983548879623,1012.6559001564979,2.065957248210907,6.1729341101646416,0.0,0.0,3.8643041519448165,January
121,7.378266127407551,85.52350616455078,1011.3012384891508,1.8145500212907792,5.514623754024505,0.0,0.0,3.3989770988933743,January
122,7.490484544634819,88.3905782699585,1011.1613045334815,2.7229584857821467,6.49518211364746,0.0,0.0,3.391057966463268,January
123,7.421269693970681,88.42425870895386,1011.3246267735957,3.3958695709705355,8.205488300323486,0.0,0.0,3.387764654122293,January
124,7.252766081690789,88.98725831508636,1011.535406154394,3.0720695406198506,7.890656323432922,0.0,0.0,3.3930492189712824,January
125,7.23599454164505,88.95892083644867,1012.3088804960249,2.6385741591453553,7.292904815673827,0.0,0.0,3.458512853831053,January
126,7.142711357772351,88.82589596509933,1012.1950631082057,3.144415530562401,7.968177633285522,0.0,0.0,4.095875770971179,January
127,7.198837095499039,88.49400413036346,1012.7124026060103,4.339872777462006,9.95080590724945,0.0,8.044974736869335,13.676225881278516,January
128,8.262655997276307,88.45774126052856,1013.2662651240825,3.665118765830994,8.77391420841217,50.99025930985809,186.27158210277557,28.646145825088027,January
129,9.452206352353096,85.66919583082199,1013.3325923919676,4.632176196575165,8.41564308643341,118.37710779458286,244.26201227903366,49.74285122305155,January
130,10.402404779195786,79.9240540266037,1013.0962031245231,5.808706253767014,9.249432039260864,208.99656994342806,246.1943681359291,101.67419325709344,January
131,10.632886731624604,73.55532443523407,1012.370497727394,6.0585739552974704,10.715083055496216,228.25446786135436,230.93132758140564,128.64801778793336,January
132,11.1784563601017,73.35468143224716,1011.9957005441188,5.740750092267991,9.27079508781433,194.89783293753862,215.40369566380977,119.19695857763291,January
133,11.209637397527695,71.70110940933228,1011.0590268850325,5.239515948295594,8.261648745536803,122.03472679853441,231.753640294075,58.981686818599705,January
134,11.251044446229935,72.92462259531021,1011.1026614308356,5.1261606335639955,8.721044921874999,114.31824941039086,201.93014664351938,97.56195378899575,January
135,10.824925208091736,76.81626176834106,1010.5160924911497,4.621856659650803,9.351130371093749,0.0,39.71181719005108,66.2024247199297,January
136,10.246213087439537,86.48795998096466,1009.7977324724196,5.2224212229251865,10.034913902282714,0.0,0.0,4.595091147907079,January
137,9.945283406972885,84.51367676258087,1009.8626536250113,4.5626829922199255,9.785871248245238,0.0,0.0,3.6206442991271617,January
138,9.518248909711838,86.90986585617065,1009.9936232209204,3.386384874582291,8.931888732910156,0.0,0.0,3.392891630437225,January
139,8.906044916808606,87.89329707622528,1010.2921034216879,2.498688718676567,7.134843480587005,0.0,0.0,3.3922808205708863,January
140,10.270078533887864,87.96215200424194,1010.4832451581954,4.316231611371041,9.980942831039428,0.0,0.0,3.403687473665923,January
141,10.344626778364182,86.78825908899307,1010.2562909543512,3.69639088511467,9.420067806243896,0.0,0.0,3.4194399494677783,January
142,9.57053146660328,88.08085477352142,1009.7741613030432,3.5303789079189305,10.051854524612427,0.0,0.0,3.474175425991416,January
143,9.594096148014069,88.33351743221283,1009.5064117670058,2.6754982978105546,9.263152480125427,0.0,0.0,3.742334741167724,January
144,10.89547016620636,61.6855719089508,1006.5027156472205,6.9822700381279,12.017161083221435,0.0,0.0,0.0,January
145,9.319653236865998,71.95089280605316,1008.0424808502196,6.865446269512177,12.101300745010375,0.0,0.0,0.0,January
146,10.43957000374794,68.80793595314026,1006.9728978157042,6.947586917877198,12.108352603912353,0.0,0.0,0.0,January
147,7.8237036854028705,80.87484866380692,1007.9859274327754,6.800528728961945,11.728408317565917,0.0,0.0,0.0,January
148,5.724366316199303,89.009530544281,1008.1955255568026,4.265229380130768,8.573597409725188,0.0,0.0,0.0,January
149,5.260908135771752,89.5985968708992,1008.3601369857787,4.042060971260071,7.89159213066101,0.0,0.0,0.0,January
150,4.550427870452404,89.9736578464508,1009.2430754542349,4.040060049295426,6.748506877422332,0.0,0.6531502526253461,0.0,January
151,6.292775937914849,88.83153080940247,1010.7555668175219,2.8080870404839517,4.38395405292511,25.453854502737524,102.62884082794189,143.70861656069755,January
152,11.713427910208702,75.4911185503006,1011.675376087427,2.713394170999527,3.940292978286743,187.94038225114346,136.41994063854216,558.8950583457947,January
153,15.28703641295433,60.150168359279625,1012.4319230794905,3.1543768733739856,3.968641549348831,454.1050283968449,148.70045140385628,711.5261056423187,January
154,16.8639838039875,48.55242940783501,1013.28048517704,4.063569641113282,4.197061774730682,490.73340681195265,152.81654532551764,719.4036165952683,January
155,16.855738693475722,47.452380657196045,1012.0531893730163,5.976452457904816,4.694002165794372,493.1310308754444,154.22548676133155,718.989919948578,January
156,17.27433362007141,48.65108370780945,1010.6410118937491,6.662073582410813,4.770252983570098,470.4200499236584,157.40885365605354,705.6824232578278,January
157,16.410445684194563,48.66741931438446,1010.1911089658736,6.894786977767945,6.200341687202453,361.49266748428346,152.59908812642098,619.9018573999406,January
158,14.323167437314988,52.80131721496582,1009.2836879014967,6.67422593832016,7.167697193622589,198.4323688566685,130.24058457612992,382.92725417613985,January
159,13.653648906946183,61.63963729143142,1008.842623412609,5.197854781150818,5.779587688446044,61.88635436519981,80.41865383386612,265.22120985984805,January
160,7.537016914784909,70.32051813602448,1008.1747696161269,4.1030273824930195,5.340759615898132,0.0,0.0,0.0,January
161,7.718990781903267,73.63704204559326,1009.436216932535,3.0995153665542605,4.611737394332885,0.0,0.0,0.0,January
162,7.379178793728352,72.46941721439362,1010.3541793644426,3.266438788175583,5.421154410839081,0.0,0.0,0.0,January
163,6.423542612791062,78.95345085859299,1010.2368931591509,3.5599132537841798,7.93842617034912,0.0,0.0,0.0,January
164,5.980176703631878,82.53892850875854,1010.1562588930128,3.6462281048297887,7.5090599060058585,0.0,0.0,0.0,January
165,5.139475548267365,78.48454177379608,1009.3643221676348,3.0875538110733034,6.649638352394104,0.0,0.0,0.0,January
166,5.234974929690361,77.84826445579529,1010.5541445493697,3.009982442855835,6.129795799255371,0.0,0.0,0.0,January
167,4.405824707448483,77.90006148815155,1011.2888862609861,2.7112315297126774,5.787522394657135,0.0,0.0,0.0,January
168,4.117687912285328,88.94110107421875,1024.1485931277273,0.5462463323026896,3.872643233537674,0.0,0.0,5.389322547055781,January
169,4.012022802233696,88.35484969615936,1024.152973371744,0.4989320375025273,3.475266944169998,0.0,0.0,5.319890602491796,January
170,3.9741166844964027,86.36712497472763,1024.0295530259607,0.6010580554604531,4.194972860813141,0.0,0.0,5.30947494674474,January
171,3.801420511305332,83.14359331130981,1023.5111102223394,0.8282283082604409,5.2400975513458246,0.0,0.0,5.333643185161055,January
172,3.458595363050699,87.78935670852661,1022.9750564992427,1.210662764310837,5.098352239131927,0.0,0.0,5.348077142797411,January
173,3.565026322007179,88.2087790966034,1023.31553427577,1.124911891669035,5.380573463439941,0.0,0.0,5.648857284523547,January
174,3.8300093948841094,88.36082589626312,1023.4966743052004,0.9413407780230046,5.151097588539123,0.0,0.0,8.592984293401242,January
175,4.906218649446965,85.37493228912354,1023.7907382845877,0.7840099543333054,4.741456983089447,25.63621973767877,43.114906463027,63.115414285659796,January
176,7.144494557380677,80.5187156200409,1022.7173716306685,1.298789244145155,5.5501931643486015,85.00377488583327,64.65793234705924,151.23140436410904,January
177,11.06795113682747,68.27668738365173,1023.2733987867831,2.17715240418911,5.76028789281845,197.4201180741191,148.3016481757164,274.06038776636126,January
178,12.348731824755669,63.893664062023156,1023.1150084435939,3.769243311882019,6.055138692855834,284.6180139183998,152.32099787592887,359.9406252861023,January
179,12.656192773580552,63.220643997192376,1021.851846206188,4.502799674868584,6.214231381416321,313.9022627949715,232.7497923374176,366.3480779767037,January
180,12.425371164083481,64.39204847812653,1021.5975372135638,4.930993783473969,7.2383058691024775,266.7233974456787,256.38907032608984,339.48792127370837,January
181,9.895014160871506,69.6858189702034,1021.197450941801,4.966227316856385,7.466768407821655,78.73378196060658,253.98874425888062,57.852948039770126,January
182,9.02155295163393,72.99044489860535,1020.8742692828177,3.949112436175347,5.517880516052245,65.75887385308742,188.99287878870962,78.70429919958116,January
183,9.253502430021763,76.36382186412811,1020.7333099722861,2.3603282630443574,5.261034736633301,0.0,75.1049188658595,37.178020329773425,January
184,8.001070791482926,83.02845746278763,1020.6077969431876,2.41965371966362,5.933128321170806,0.0,0.0,7.082094553858042,January
185,7.005088666081429,82.11045277118683,1020.6347439885138,4.290401205420494,8.61341234922409,0.0,0.0,5.640981560945511,January
186,8.707781770825386,82.70067179203033,1020.6479147017001,3.91783641576767,8.361446526050567,0.0,0.0,5.346163038723171,January
187,7.463389763236046,81.7130651473999,1020.6295962274073,2.9560515314340594,7.79436427116394,0.0,0.0,5.353891048766673,January
188,7.255253875255585,85.68459641933441,1020.6457890391348,2.708131377398968,7.308594601154327,0.0,0.0,5.395439697802067,January
189,5.905001649260521,86.4172003865242,1020.7067646741866,2.1285983055830004,6.921788456439971,0.0,0.0,5.328121003136039,January
190,5.829703436791897,86.54148852825165,1020.5829545736311,1.6816332295536995,6.821890761852264,0.0,0.0,5.392829406261445,January
191,5.96396196782589,84.1852924823761,1020.5420962810515,1.6751905232667925,7.422885928153991,0.0,0.0,5.880295179598034,January
192,6.308840291202069,75.49405717849731,1010.2778593838214,2.3021985009312633,4.156852638721466,0.0,0.0,0.0,January
193,6.6174867987632755,65.55194580554962,1010.2879630267619,3.62363350391388,5.433893728256225,0.0,0.0,0.0,January
194,6.543153108656407,61.35782086849212,1010.0059394717215,2.4111836701631546,3.9787328708171845,0.0,0.0,0.0,January
195,5.888422624766827,56.967411398887634,1008.5252700865267,2.1589465677738193,3.529681077003479,0.0,0.0,0.0,January
196,5.981930086016655,60.167132258415215,1007.3100836634635,2.2595913112163544,3.566118047237396,0.0,0.0,0.0,January
197,5.449664773046971,60.99082875251769,1009.2703103184699,2.18406750112772,3.580263259410858,0.0,0.0,0.0,January
198,5.284218074381352,73.25853288173676,1009.2572865128516,2.2547704085707667,3.6072081196308137,0.0,0.0,0.0,January
199,5.297907420992852,73.62533700466156,1009.302018368244,2.550806848704815,3.830256462097168,0.0,31.130798341333865,33.585340794920924,January
200,8.265611791610718,71.21758139133453,1006.984197705984,3.473372492194176,6.9693175268173215,109.56603732705116,69.08768114894629,67.57137615382672,January
201,9.595902034640313,64.21319288015366,1008.4557018578051,2.67057224214077,4.936766066551208,147.46922942698004,98.96912124305963,176.84462512731554,January
202,11.233463951945305,60.222530841827385,1008.443508529663,2.6124157041311267,4.819711542129516,209.933206397295,93.79360829740762,272.37924151420594,January
203,11.68568622469902,57.49610474705696,1005.5774917840956,2.5882354736328126,4.29457736492157,354.8203305870295,164.85063883960245,499.13551123142247,January
204,12.362528124451638,55.278936982154846,1004.0417695373295,3.782040771842003,5.283181810379028,354.84437339007854,201.20715940296648,438.4208541631699,January
205,12.012979516386986,56.817754089832306,1004.0496096044777,5.80814200937748,7.9210520410537715,185.86418005228043,198.22353653311728,209.64418587684634,January
206,10.910663986206055,63.87818926572799,1003.2136755615471,6.05467495918274,7.364749040603637,128.24607594162225,160.56349755227563,98.31633791923524,January
207,10.148709470033646,66.11482173204422,1002.9682274937628,5.626449996232987,7.625326583385467,3.782036206126213,48.90353887528181,96.4944005072117,January
208,10.657489830255509,73.53802412748337,1002.3055589348077,6.627585518360139,8.64375292301178,0.0,3.9263226114213463,0.0,January
209,10.180979484319687,69.77712917327881,1002.2721134781837,7.174622404575349,11.119636778831481,0.0,0.0,0.0,January
210,9.745764696598053,75.40457743406296,1003.2111916244029,7.074153566360474,10.988522214889526,0.0,0.0,0.0,January
211,9.542253071069718,67.76251649856567,1002.9166389524935,7.003067994117737,10.83308103084564,0.0,0.0,0.0,January
212,12.284882777929306,67.57342517375946,1002.2157279551028,7.272227817773819,11.139449248313904,0.0,0.0,0.0,January
213,11.710452669858933,64.02119755744934,1002.4828224033116,7.251558244228364,11.09678539276123,0.0,0.0,0.0,January
214,10.921676912903786,72.1290112733841,1002.4974457025527,7.078210735321045,11.094199638366698,0.0,0.0,0.0,January
215,11.201647678017617,70.49491137266159,1002.1965145438908,6.422924041748048,9.821885085105896,0.0,10.75166134648025,0.06887318417429925,January
216,10.196318501234055,58.42189383506774,1008.5436155438422,9.5584148645401,13.09438549041748,0.0,0.0,0.0,January
217,8.531102405488491,65.3448269367218,1008.962026286125,9.794989663362504,15.187787351608275,0.0,0.0,0.0,January
218,9.74675644338131,63.32391649484634,1008.3932271659373,9.752613526582719,14.874370551109314,0.0,0.0,0.0,January
219,8.317541727423668,64.37310075759888,1008.8738877415656,9.413304400444032,14.164584245681763,0.0,0.0,0.0,January
220,7.750351370871067,62.596383392810814,1009.1005031585692,8.99836666584015,14.359180827140808,0.0,0.0,0.0,January
